nextflow.exception.AbortRunException;true;1;out1695570783726.nf;
nextflow.exception.ScriptCompilationException;true;1;out1695570951300.nf;
nextflow.exception.ScriptCompilationException;true;2;out1695571405481.nf;
nextflow.exception.ScriptCompilationException;true;3;out1695572088617.nf;
nextflow.exception.ScriptCompilationException;true;4;out1695572402486.nf;
nextflow.exception.ScriptCompilationException;true;5;out1695572453192.nf;
nextflow.exception.ScriptCompilationException;true;6;out1695572558992.nf;
nextflow.exception.ScriptCompilationException;true;7;out1695572712601.nf;
groovy.lang.MissingPropertyException;true;1;out1695572795451.nf;
groovy.lang.MissingPropertyException;true;2;out1695572990905.nf;
